Feature,Importance,Percentage
Gene_FHL1,0.0,0.0
Gene_EHD2,0.0,0.0
Gene_TIMP2,0.0,0.0
Gene_ATP2B4,0.0,0.0
Gene_TGFBR3,0.0,0.0
Gene_ARHGAP10,0.0,0.0
Gene_SPEG,0.0,0.0
Gene_IRAG1,0.0,0.0
Gene_FERMT2,0.0,0.0
Gene_PPP1R12B,0.0,0.0
Gene_TNS1,0.0,0.0
Gene_PGR,0.0,0.0
Gene_MMP2,0.0,0.0
Gene_HEPH,0.0,0.0
Gene_DPYSL2,0.0,0.0
Gene_SORBS1,0.0,0.0
Gene_PRTFDC1,0.0,0.0
Gene_CERK,0.0,0.0
Gene_ASB2,0.0,0.0
Gene_CHRDL1,0.0,0.0
Gene_WFDC1,0.0,0.0
Gene_FOXF1,0.0,0.0
Gene_RASL12,0.0,0.0
Gene_EYA1,0.0,0.0
Gene_SYDE1,0.0,0.0
Gene_CLIP3,0.0,0.0
Gene_GRIK5,0.0,0.0
Gene_GSDME,0.0,0.0
Gene_CAV2,0.0,0.0
Gene_DNAJB5,0.0,0.0
Gene_FXYD6,0.0,0.0
Gene_GIPC2,0.0,0.0
Gene_DDR2,0.0,0.0
Gene_PRICKLE2,0.0,0.0
Gene_EGFLAM,0.0,0.0
Gene_MAMDC2,0.0,0.0
Gene_VSTM4,0.0,0.0
Gene_CLMP,0.0,0.0
Gene_BMERB1,0.0,0.0
Gene_MAP1A,0.0,0.0
Gene_AXL,0.0,0.0
Gene_SCARA3,0.0,0.0
Gene_RAB31,0.0,0.0
Gene_FAXDC2,0.0,0.0
Gene_SYNPO,0.0,0.0
Gene_NEGR1,0.0,0.0
Gene_RCAN2,0.0,0.0
Gene_SYNPO2,0.0,0.0
Gene_MRGPRF,0.0,0.0
Gene_ADCY5,0.0,0.0
Gene_MRC2,0.0,0.0
Gene_C1QTNF1,0.0,0.0
Gene_MSRB3,0.0,0.0
Gene_ACTA2-AS1,0.0,0.0
Gene_MB21D2,0.0,0.0
Gene_SYNM,0.0,0.0
Gene_C1S,0.0,0.0
Gene_MXRA7,0.0,0.0
Gene_GJC1,0.0,0.0
Gene_GAS6,0.0,0.0
Gene_TNFAIP8L3,0.0,0.0
Gene_OLFML1,0.0,0.0
Gene_LMOD1,0.0,0.0
Gene_PLPP7,0.0,0.0
Gene_EMILIN1,0.0,0.0
Gene_C1R,0.0,0.0
Gene_TPM1,0.0,0.0
Gene_MFGE8,0.0,0.0
Gene_TGFB1I1,0.0,0.0
Gene_GNAL,0.0,0.0
Gene_TINAGL1,0.0,0.0
Gene_MEIS1,0.0,0.0
Gene_BOC,0.0,0.0
Gene_TSLP,0.0,0.0
Gene_KCNMB1,0.0,0.0
Gene_ITGB1BP2,0.0,0.0
Gene_AOPEP,0.0,0.0
Gene_STOM,0.0,0.0
Gene_GSN,0.0,0.0
Gene_NCAM1,0.0,0.0
Gene_FEZ1,0.0,0.0
Gene_TAGLN,0.0,0.0
Gene_JPH2,0.0,0.0
Gene_KIAA1755,0.0,0.0
Gene_CTF1,0.0,0.0
Gene_HSPB8,0.0,0.0
Gene_TCF7L1,0.0,0.0
Gene_GJA1,0.0,0.0
Gene_JAZF1,0.0,0.0
Gene_PGM5,0.0,0.0
Gene_JAM2,0.0,0.0
Gene_FZD7,0.0,0.0
Gene_RBPMS,0.0,0.0
Gene_CSRP1,0.0,0.0
Gene_CLIC6,0.0,0.0
Methylation_cg16241867,0.0,0.0
