Feature,Importance,Percentage
Methylation_cg21549161,0.0011742082,0.11742082
Methylation_cg20752683,0.0,0.0
Methylation_cg08788712,0.0,0.0
Gene_ANGPT2,0.0,0.0
Methylation_cg20119891,0.0,0.0
Methylation_cg20121927,0.0,0.0
Methylation_cg11611127,0.0,0.0
Methylation_cg22446206,0.0,0.0
Methylation_cg10395101,0.0,0.0
Methylation_cg24134959,0.0,0.0
Methylation_cg16589830,0.0,0.0
Methylation_cg21430465,0.0,0.0
Methylation_cg14178043,0.0,0.0
Methylation_cg02372856,0.0,0.0
Gene_C1QTNF3,0.0,0.0
Methylation_cg15370732,0.0,0.0
Methylation_cg08194369,0.0,0.0
Methylation_cg15928680,0.0,0.0
Methylation_cg24885556,0.0,0.0
Methylation_cg06118478,0.0,0.0
Methylation_cg08627912,0.0,0.0
Gene_SMARCA2,0.0,0.0
Methylation_cg02794358,0.0,0.0
Methylation_cg26589351,0.0,0.0
Methylation_cg08916461,0.0,0.0
Methylation_cg00445755,0.0,0.0
Gene_DNAJC3-DT,0.0,0.0
Gene_CTSO,0.0,0.0
Gene_LINC02552,0.0,0.0
Gene_LINC02251,0.0,0.0
Gene_XYLT1,0.0,0.0
Gene_MIA,0.0,0.0
Gene_FENDRR,0.0,0.0
Gene_FLT1,0.0,0.0
Gene_ITIH6,0.0,0.0
Gene_HYDIN2,0.0,0.0
Gene_GLIDR,0.0,0.0
Gene_SMAD7,0.0,0.0
Gene_SLC22A17,0.0,0.0
Methylation_cg13827361,0.0,0.0
Gene_TRIM9,0.0,0.0
Gene_TTC28,0.0,0.0
Methylation_cg01975858,0.0,0.0
Methylation_cg18977283,0.0,0.0
Methylation_cg04462378,0.0,0.0
Methylation_cg18715243,0.0,0.0
Methylation_cg17226446,0.0,0.0
Methylation_cg03631656,0.0,0.0
Methylation_cg22540514,0.0,0.0
Methylation_cg21818891,0.0,0.0
Methylation_cg14195115,0.0,0.0
Gene_TMOD1,0.0,0.0
Methylation_cg15087376,0.0,0.0
Methylation_cg09749364,0.0,0.0
Gene_KCNAB2,0.0,0.0
Methylation_cg15593269,0.0,0.0
Methylation_cg09419444,0.0,0.0
Gene_ADGRF5,0.0,0.0
Methylation_cg09295050,0.0,0.0
Methylation_cg07946977,0.0,0.0
Gene_NEDD4L,0.0,0.0
Methylation_cg17167920,0.0,0.0
Methylation_cg15115171,0.0,0.0
Gene_FUT8,0.0,0.0
Methylation_cg05860371,0.0,0.0
Methylation_cg23738585,0.0,0.0
Methylation_cg13800005,0.0,0.0
Methylation_cg21974506,0.0,0.0
Methylation_cg20069407,0.0,0.0
Methylation_cg27569863,0.0,0.0
Methylation_cg13305415,0.0,0.0
Methylation_cg16330369,0.0,0.0
Gene_PHLDB1,0.0,0.0
Methylation_cg00683980,0.0,0.0
Methylation_cg16516248,0.0,0.0
Methylation_cg00005112,0.0,0.0
Methylation_cg08615354,0.0,0.0
Methylation_cg05862393,0.0,0.0
Methylation_cg20608075,0.0,0.0
Methylation_cg01691194,0.0,0.0
Methylation_cg15171154,0.0,0.0
Methylation_cg19225602,0.0,0.0
Methylation_cg12205230,0.0,0.0
Gene_MRPS6,0.0,0.0
Methylation_cg02154084,0.0,0.0
Methylation_cg05388880,0.0,0.0
Gene_ITGA8,0.0,0.0
Methylation_cg05223392,0.0,0.0
Methylation_cg00685984,0.0,0.0
Methylation_cg17092985,0.0,0.0
Methylation_cg11234339,0.0,0.0
Gene_EPN2,0.0,0.0
Methylation_cg06294470,0.0,0.0
Methylation_cg26832686,0.0,0.0
Methylation_cg01578632,0.0,0.0
Methylation_cg05027533,0.0,0.0
Methylation_cg07109453,0.0,0.0
Methylation_cg05377839,0.0,0.0
Methylation_cg05227215,0.0,0.0
Methylation_cg12167489,0.0,0.0
Methylation_cg07712198,0.0,0.0
Methylation_cg04697299,0.0,0.0
Methylation_cg21696987,0.0,0.0
Methylation_cg10119160,0.0,0.0
Methylation_cg07460992,0.0,0.0
Methylation_cg26108621,0.0,0.0
Methylation_cg06671623,0.0,0.0
Methylation_cg00187692,0.0,0.0
Gene_LINC01502,0.0,0.0
Gene_STON1,0.0,0.0
Gene_ABCA9,0.0,0.0
Gene_C4orf19,0.0,0.0
Gene_TDH,0.0,0.0
Gene_TRIM5,0.0,0.0
Gene_MMP16,0.0,0.0
Gene_ANKRD9,0.0,0.0
Gene_PPP2R2B,0.0,0.0
Gene_KHDRBS3,0.0,0.0
Gene_SHROOM4,0.0,0.0
Gene_PPP1R9A,0.0,0.0
Gene_NAPEPLD,0.0,0.0
Gene_NFIA,0.0,0.0
Gene_WDR64,0.0,0.0
Gene_ATP1B2,0.0,0.0
Gene_GRIK3,0.0,0.0
Gene_SCRG1,0.0,0.0
Gene_EBF1,0.0,0.0
Gene_SLC35A1,0.0,0.0
Gene_DLC1,0.0,0.0
Gene_PEX2,0.0,0.0
Gene_ALDH1A1,0.0,0.0
Gene_HSPA12A,0.0,0.0
Gene_LRRC17,0.0,0.0
Gene_CKB,0.0,0.0
Gene_SPRY3,0.0,0.0
Gene_AFAP1L2,0.0,0.0
Gene_ABCA6,0.0,0.0
Gene_SEMA3D,0.0,0.0
Gene_FLRT1,0.0,0.0
Gene_LGI4,0.0,0.0
Gene_FGFBP2,0.0,0.0
Gene_FHDC1,0.0,0.0
Gene_SORL1,0.0,0.0
Gene_RCBTB2,0.0,0.0
Gene_SLCO1C1,0.0,0.0
Gene_N4BP2L1,0.0,0.0
Gene_FRMD6,0.0,0.0
Gene_ZFHX3,0.0,0.0
Gene_GDF11,0.0,0.0
Gene_RGS5,0.0,0.0
Gene_HMCN1,0.0,0.0
Gene_REG3G,0.0,0.0
Gene_RBMS3,0.0,0.0
Gene_SLIT2,0.0,0.0
Gene_SCD5,0.0,0.0
Gene_SPATA9,0.0,0.0
Gene_CRIP3,0.0,0.0
Gene_IL6ST,0.0,0.0
Gene_POSTN,0.0,0.0
Gene_ZEB1,0.0,0.0
Gene_SESN3,0.0,0.0
Gene_FREM2,0.0,0.0
Gene_FOXO1,0.0,0.0
Gene_VPS13B,0.0,0.0
Gene_BMP6,0.0,0.0
Gene_FAXDC2,0.0,0.0
Gene_CLCN5,0.0,0.0
Gene_LRRC1,0.0,0.0
Gene_LAMA2,0.0,0.0
Gene_PDGFA,0.0,0.0
Gene_ELOVL2,0.0,0.0
Gene_ZNF658B,0.0,0.0
Gene_SLC5A3,0.0,0.0
Gene_MGP,0.0,0.0
Gene_MFAP3L,0.0,0.0
Gene_CASP12,0.0,0.0
Gene_LGR4,0.0,0.0
Gene_PEX12,0.0,0.0
Gene_DPF3,0.0,0.0
Gene_GBP7,0.0,0.0
Gene_LBH,0.0,0.0
Gene_ITGA1,0.0,0.0
Gene_PAXIP1-AS2,0.0,0.0
Gene_AHR,0.0,0.0
Gene_GLCCI1,0.0,0.0
Gene_LINC00114,0.0,0.0
Gene_LINC00972,0.0,0.0
Gene_LINC00310,0.0,0.0
Gene_LINC03013,0.0,0.0
Gene_ELOVL2-AS1,0.0,0.0
Gene_MYO3B-AS1,0.0,0.0
Gene_LINC01780,0.0,0.0
Gene_C5orf58,0.0,0.0
Gene_ZEB1-AS1,0.0,0.0
Gene_HBEGF,0.0,0.0
Gene_SERPINA3,0.0,0.0
Gene_PIK3CD,0.0,0.0
Gene_ARRDC3,0.0,0.0
Gene_PLP1,0.0,0.0
Gene_GAP43,0.0,0.0
Gene_TGFB3,0.0,0.0
Gene_NEGR1,0.0,0.0
Gene_RCAN2,0.0,0.0
Gene_CYSLTR1,0.0,0.0
Gene_RESF1,0.0,0.0
Gene_PRIMA1,0.0,0.0
Gene_LRRTM4,0.0,0.0
Gene_BDNF,0.0,0.0
Gene_TCIM,0.0,0.0
Gene_RGMA,0.0,0.0
Gene_IGIP,0.0,0.0
Gene_LTBP2,0.0,0.0
Gene_LHFPL6,0.0,0.0
Gene_TSPYL2,0.0,0.0
Gene_SLITRK6,0.0,0.0
Gene_TMT1A,0.0,0.0
Gene_NKAIN3,0.0,0.0
Gene_FILIP1,0.0,0.0
Gene_ST6GALNAC5,0.0,0.0
Gene_ZNF397,0.0,0.0
Gene_IGFBP2,0.0,0.0
Gene_PLSCR4,0.0,0.0
Gene_ZNF177,0.0,0.0
Gene_SPRY4,0.0,0.0
