Feature,Importance,Percentage
Methylation_cg27647370,0.0,0.0
Methylation_cg13599248,0.0,0.0
Methylation_cg11115622,0.0,0.0
Methylation_cg25719851,0.0,0.0
Methylation_cg04723343,0.0,0.0
Methylation_cg05233946,0.0,0.0
Methylation_cg22500132,0.0,0.0
Methylation_cg20686125,0.0,0.0
Methylation_cg00222472,0.0,0.0
Methylation_cg17998964,0.0,0.0
Methylation_cg14285050,0.0,0.0
Methylation_cg16166559,0.0,0.0
Methylation_cg13991834,0.0,0.0
Methylation_cg19530831,0.0,0.0
Methylation_cg16438182,0.0,0.0
Methylation_cg09464990,0.0,0.0
Methylation_cg18181229,0.0,0.0
Methylation_cg07414392,0.0,0.0
Methylation_cg03339668,0.0,0.0
Methylation_cg02297801,0.0,0.0
Methylation_cg04565008,0.0,0.0
Methylation_cg19465605,0.0,0.0
Methylation_cg12744634,0.0,0.0
Methylation_cg05223396,0.0,0.0
Methylation_cg11962640,0.0,0.0
Methylation_cg06215107,0.0,0.0
Methylation_cg13387826,0.0,0.0
Gene_FBXL7,0.0,0.0
Methylation_cg12542933,0.0,0.0
Methylation_cg24300607,0.0,0.0
Methylation_cg24579224,0.0,0.0
Methylation_cg15825304,0.0,0.0
Methylation_cg21513385,0.0,0.0
Methylation_cg07145664,0.0,0.0
Methylation_cg18203974,0.0,0.0
Methylation_cg15735240,0.0,0.0
Gene_HSPB6,0.0,0.0
Gene_NXPH3,0.0,0.0
Gene_KCNJ8,0.0,0.0
Gene_SOD3,0.0,0.0
Gene_NRXN2,0.0,0.0
Gene_GHR,0.0,0.0
Gene_THBS4,0.0,0.0
Gene_DPYSL3,0.0,0.0
Gene_PDE1A,0.0,0.0
Gene_EFEMP1,0.0,0.0
Gene_ANGPTL1,0.0,0.0
Gene_AKT3,0.0,0.0
Gene_CASQ2,0.0,0.0
Gene_CNRIP1,0.0,0.0
Gene_PLXDC2,0.0,0.0
Gene_GLT8D2,0.0,0.0
Gene_TSHZ3,0.0,0.0
Gene_CPXM2,0.0,0.0
Gene_ACTA2,0.0,0.0
Gene_RECK,0.0,0.0
Gene_CALD1,0.0,0.0
Gene_BICC1,0.0,0.0
Gene_PTGIS,0.0,0.0
Gene_OMD,0.0,0.0
Gene_FOXP2,0.0,0.0
Gene_ISLR,0.0,0.0
Gene_CNN1,0.0,0.0
Gene_LRCH2,0.0,0.0
Gene_SERPINF1,0.0,0.0
Gene_BHMT2,0.0,0.0
Gene_DCLK1,0.0,0.0
Gene_MYH11,0.0,0.0
Gene_RERG,0.0,0.0
Gene_MAPK10,0.0,0.0
Gene_MPDZ,0.0,0.0
Gene_C1S,0.0,0.0
Gene_TNS1,0.0,0.0
Gene_DCN,0.0,0.0
Gene_IGF1,0.0,0.0
Gene_ATP1A2,0.0,0.0
Gene_FHL1,0.0,0.0
Gene_LTBP1,0.0,0.0
Gene_GUCY1B1,0.0,0.0
Gene_NGFR,0.0,0.0
Gene_MYLK,0.0,0.0
Gene_PYGM,0.0,0.0
Gene_ABCC9,0.0,0.0
Gene_LIMS2,0.0,0.0
Gene_IRAG1,0.0,0.0
Gene_FERMT2,0.0,0.0
Gene_RUNX1T1,0.0,0.0
Gene_MOXD1,0.0,0.0
Gene_ECM2,0.0,0.0
Gene_GNAO1,0.0,0.0
Gene_CCDC80,0.0,0.0
Gene_GGT5,0.0,0.0
Gene_ISM1,0.0,0.0
Gene_MYL9,0.0,0.0
Gene_CHRDL1,0.0,0.0
Gene_ZDHHC15,0.0,0.0
Gene_SFRP1,0.0,0.0
Gene_SFRP4,0.0,0.0
Gene_MEOX2,0.0,0.0
Gene_GLI3,0.0,0.0
Gene_AEBP1,0.0,0.0
Gene_OGN,0.0,0.0
Gene_ASPN,0.0,0.0
Gene_ADGRB3,0.0,0.0
Gene_FXYD6,0.0,0.0
Gene_CYP1B1,0.0,0.0
Gene_DSEL,0.0,0.0
Gene_VSTM4,0.0,0.0
Gene_PDZRN4,0.0,0.0
Gene_JAM3,0.0,0.0
Gene_MFAP4,0.0,0.0
Gene_GREM1,0.0,0.0
Gene_MAP1A,0.0,0.0
Gene_TUBA1A,0.0,0.0
Gene_RAB31,0.0,0.0
Gene_AR,0.0,0.0
Gene_MN1,0.0,0.0
Gene_ZFPM2,0.0,0.0
Gene_RNF150,0.0,0.0
Gene_DCLK2,0.0,0.0
Gene_SGCD,0.0,0.0
Gene_HOPX,0.0,0.0
Gene_EMILIN1,0.0,0.0
Gene_MAP6,0.0,0.0
Gene_COL8A2,0.0,0.0
Gene_SYNPO2,0.0,0.0
Gene_MRGPRF,0.0,0.0
Gene_BNC2,0.0,0.0
Gene_MSRB3,0.0,0.0
Gene_PODN,0.0,0.0
Gene_PABPC5,0.0,0.0
Gene_A2M,0.0,0.0
Gene_ZNF135,0.0,0.0
Gene_CAVIN1,0.0,0.0
Gene_SSC5D,0.0,0.0
Gene_GAS1,0.0,0.0
Gene_RGMA,0.0,0.0
Gene_ZCCHC24,0.0,0.0
Gene_GUCY1A1,0.0,0.0
Gene_SCRG1,0.0,0.0
Gene_PRICKLE2,0.0,0.0
Gene_PCDH10,0.0,0.0
Gene_PRICKLE1,0.0,0.0
Gene_FBLN5,0.0,0.0
Gene_TGFB1I1,0.0,0.0
Gene_IGFBP4,0.0,0.0
Gene_RBMS3,0.0,0.0
Gene_COL8A1,0.0,0.0
Gene_SLIT2,0.0,0.0
Gene_ANK2,0.0,0.0
Gene_SFRP2,0.0,0.0
Gene_KCNMB1,0.0,0.0
Gene_ZEB1,0.0,0.0
Gene_SERPING1,0.0,0.0
Gene_ADAM33,0.0,0.0
Gene_JPH2,0.0,0.0
Gene_VEGFC,0.0,0.0
Gene_EDNRA,0.0,0.0
Gene_HSPB8,0.0,0.0
Gene_SPARCL1,0.0,0.0
Gene_ABCA6,0.0,0.0
Gene_PGM5,0.0,0.0
Gene_JAM2,0.0,0.0
Gene_KCNMA1,0.0,0.0
Gene_C1R,0.0,0.0
Gene_SYNC,0.0,0.0
Gene_NEXN,0.0,0.0
Gene_DDR2,0.0,0.0
Gene_LMOD1,0.0,0.0
Gene_IGFBP7,0.0,0.0
Methylation_cg16241867,0.0,0.0
